term_str,PC1,PC2,PC3,PC4,PC5
course,-0.010981526648577754,-0.008039892656898105,0.0028131471571401726,-0.004878389850992608,-0.011369144076672864
coursed,0.0007811523334766102,0.00023539526213211344,0.00012271969332318324,0.0004347462475917009,0.0008805561821743489
coursing,0.0010221793956032505,0.000265636134240189,4.617461992289566e-05,0.00035841283580282643,0.0011599050981426918
court,0.004925107424224982,-0.003932403292787738,-0.0007694872240124742,0.0043735135740031565,0.022833815194882284
courted,0.0008705615601287004,0.00011648519640979981,0.0001339976411386093,0.00018230319305032237,-0.00011862625462743829
courteous,0.0009195483712425461,0.0008132237886184936,3.3019539845025e-05,0.00028634133882954506,0.0012327471969209546
courteously,0.0009154294212582606,0.00011240975142729964,5.3025716443937076e-05,6.066656288254147e-05,-0.0002853630992296078
courtesy,0.001353665109215816,0.0034736216743779906,0.0011720698922490994,0.0008776632062972242,0.0003108512086683815
courtier,0.0007240668979205476,-0.0015941399914395902,0.004255317355537589,0.0006685820561990812,0.0021652369592551892
courting,0.0005453384817916466,1.9654739433375114e-05,3.145228932211074e-05,-0.00027705214844685004,-0.0011483539171357746
courtland,-0.0007134425543632374,-0.0006543611083999233,-0.0004295466352167466,0.000784640466686275,-0.0007794809174744542
courtlant,-0.00033213546948971897,-0.00030690883086843584,-0.0003821254105603218,-0.0001154965624875064,0.00013135433150251736
courtliness,0.00041473382706976676,0.00011720237102788004,5.76059256341975e-05,0.00023352450052461073,0.0004751067148122144
courtly,0.0009120564556918253,0.00024282574511483822,4.5148632656991515e-05,0.0002659410563247514,0.0011976369392239603
courtmartial,-8.57468155214329e-05,-5.3624208126323745e-05,-6.342015592440105e-05,2.1360412936196166e-06,1.5694597966550372e-05
courtroom,-0.002128498704605262,-0.001638950374836288,-0.002571270290390876,-0.0001560068904123325,0.0014826051808295227
courtyard,0.00741543036924702,0.00816761850842444,0.002916268279238048,0.0037777114216425915,0.01403722051831616
couscous,5.8689171777129454e-05,-8.38103810013676e-05,-0.00020450757464881913,-0.00036480471198058954,-0.00022669719683127685
cousin,0.0027484469562340233,-9.444776958895836e-05,-0.000461466099987602,0.0014210492060100566,0.001688677498358232
cove,0.0018302873932067205,-0.00022395526666862004,0.0007767385519667075,-0.0005362106163154805,-0.0029368062459719474
coven,-7.609270085812403e-05,-7.208458519482152e-05,-6.073725767918939e-05,5.6353574502813805e-05,7.066945172954182e-05
covenant,0.0001641603611658372,-4.295246672764497e-05,-4.899205981457303e-05,-0.00014546331184046038,-0.00034777891775276113
cover,0.0010251184241566395,-0.00034486559317245053,0.0006781552422710004,-0.00038438845130434664,-0.00027721729518578154
coverage,-0.00016979710798796613,-0.00013309677239021385,-0.00011290176388276192,0.00010335054489368736,-8.655088518018985e-05
coverall,-0.0031260988196253597,-0.0007843780855369906,0.00045747652863942575,-0.0007685145399707672,0.002193230338381093
covered,0.013053608771656266,0.0003312330752336057,0.0025249798102110472,-0.0016194914281092271,-0.012585117251327781
covering,0.002797773842546673,0.0004147141372715297,0.0014719828555464604,0.00010727354566135459,-0.0014656183950127412
coverlet,0.000114009607391079,-7.404534749600727e-05,0.00013829919401574904,-0.00012311919126059665,-8.332224275264746e-05
coverlid,7.5560811307987075e-06,-3.521335818288889e-05,-0.0001286692151254682,-0.0002821708191339738,-3.554153521812498e-05
covertly,-0.0003297243226998243,-0.00022908543537940323,-0.0004946722040472768,-0.0003484984802303139,0.00013035062602310038
covet,5.727578578605986e-05,-5.6829577122733015e-06,-7.790602736673641e-05,-0.0001798624650381961,9.655636159902045e-05
coveted,0.0020932309480237465,0.00014994088118946235,0.00044926333381140645,0.0004487004985443469,-0.00026006229939290373
covetous,0.0005661530016189558,-1.206846832188151e-06,-2.4892916063634808e-05,-0.00021160447339846065,-0.0006859004158511509
covetousness,0.0005070129210641489,-2.3615392350863533e-05,-4.5254680139852266e-05,-0.0002934724747910914,-0.0008933899194214289
covets,0.0003866504066591803,0.00011313597759912025,6.43370423047315e-05,0.0002129972165518579,0.00037032471024442447
covey,-6.38094598740074e-05,-0.00017292871217038355,-0.0002624910484681148,0.0005697151401998873,-0.0003107935299983364
cow,-0.0008024231558484507,0.0009410144547396938,-0.0027888599412740404,-0.002370633632519034,-0.0010670463825709067
coward,0.003369552347124167,-2.38569012445421e-05,-0.0005371622598544868,1.9399309865712216e-05,0.0005627527721120305
cowardice,0.0027995377470812696,0.00040350643720013074,0.0005749119207483691,0.0004064024389025092,0.000847227567029982
cowardliness,0.0003866504066591803,0.00011313597759912025,6.43370423047315e-05,0.0002129972165518579,0.00037032471024442447
cowardly,0.0034127542717672255,0.0003779266955898501,0.0008659971946994743,0.00044600345153899596,0.0004775210813057545
cowbell,-0.00033213546948971897,-0.00030690883086843584,-0.0003821254105603218,-0.0001154965624875064,0.00013135433150251736
cowboy,-0.0006368316673347032,-0.0011061181877331234,0.0014708045546081184,0.00014781569494275718,0.00012238674370159932
cowed,0.0007726583291595444,0.00022729992896252686,9.532936396026302e-05,0.0003539702632684694,0.000919027989885685
cowered,0.0007592866320415045,0.00012967395528901384,9.533345163684384e-05,0.00014785825768242174,-0.0002041614842822099
cowering,0.00044893827692007613,5.79993646017529e-05,4.3911140983486624e-05,-1.8309559017922752e-05,-0.0008765167910707373
cowhide,-0.0002861609654197412,0.0007756564835883211,0.0002553987196527354,0.00015346688470335774,-0.00014932055386322448
cowl,0.00012713186076755673,-5.273372602533652e-05,-1.3639438000532607e-05,-0.00010622450328079636,-0.00030717165097586405
coxswain,0.00021565296410758894,-0.00011257221008211763,-0.00018209420355700732,-0.0005495615723199401,-0.0007828813230882865
coyón,-0.00020384072981806706,-0.00018696031668569176,-0.0001227276100619273,0.0002241829904817923,-0.00022270883356412908
cozy,0.00012472372179886314,-7.257993543653764e-05,0.0001828771533810483,-6.36349539257729e-05,-5.874304692523092e-05
crab,-9.946472002837944e-05,-0.0005657678235070867,0.0004687387718889634,0.00024152664819294186,-0.0005518082739536566
crablike,-0.0003733147297679866,-0.0004889559409193645,-0.0007337790642026579,0.002301193352999881,-0.00044334676182560266
crack,0.0013996708357734524,-0.0019937511518986605,0.00318477331524761,0.0009125929824742044,-0.0008009091130832525
crackdown,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
cracked,-0.000657329331070329,-0.0007281825515862363,-0.0011309068491419485,0.0017010901011555867,-0.0007842255673129174
cracker,-0.000454633170996046,-0.0002831082683474489,-0.0003587707259060499,-0.0008400563567955697,0.0006775987564386301
cracking,-0.0011538092640332317,-0.00020303840359937707,0.0008515622241570678,0.00115390374266126,0.0001326802575158486
crackle,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
crackled,0.0003451734751854745,-7.402930246923174e-05,-0.00013258979370569062,-0.0005857667079733686,-0.0008531391019629234
crackling,-0.0003878780905520616,-0.0009208583533597916,0.0010639692838694543,-0.00020242399889221135,-8.669055991845449e-06
crackly,-0.000493289769211863,-0.0013254007449545657,0.0030403564837098566,0.00025848909771512954,0.00016788094308889002
crackpot,-0.0020750081732811695,-0.0015503620851095824,-0.0022261753827069837,0.0007983792559349448,-0.0014191606177606675
cradle,0.000240682744479689,0.0017526124698531954,0.0007813624800820663,-0.0005098291710288994,-0.0019372652771391821
cradled,-0.001108700941755103,0.002094555506078512,0.0004337164182548675,0.00012365945974280532,-0.00034981923300945995
cradling,-0.00027991800432656454,-0.0003479229703305932,1.9156098302034252e-05,0.0003042214848061796,-0.00034499029210718316
craft,0.024570383726092007,0.0045534563749324046,0.0038104541578120724,0.013580900957261464,0.010810604324328553
craftiness,0.0003866504066591803,0.00011313597759912025,6.43370423047315e-05,0.0002129972165518579,0.00037032471024442447
craftsman,-0.000851648863760194,0.0016466418741263268,0.0003284967735558439,3.280027961738107e-05,-0.00012479267651868483
crafty,0.000944572008623471,-9.901256783538492e-05,-7.875383078170016e-05,-7.697816746506735e-05,0.0019534486190580323
crag,0.0006846210664274504,0.0005495813298523699,7.586615413003378e-05,0.000670491176063044,-0.0013528757821629886
cragdale,-0.0009892051111556463,-0.0009370996075327109,-0.0007895843498294882,0.0007325964685366042,0.0009187028724840738
craggy,0.0006416448282732176,-4.3507654996243016e-05,-5.478904132825476e-05,-0.00028111374225039753,-0.001322153166615273
cram,-7.609270085812403e-05,-7.208458519482152e-05,-6.073725767918939e-05,5.6353574502813805e-05,7.066945172954182e-05
crammed,-0.001449806425467441,-0.001666800323920151,0.0016780831492496334,0.0010338765578772114,-0.0006199008655795624
cramming,-0.0003173932209454419,-0.00037950977991251607,-0.0004981253075300042,0.0014894637513130004,-0.00036817122970218645
cramp,-0.00011284320706908367,0.0007716366883189597,0.0001233919031763118,-0.00025176558988869235,-0.0005055605023082555
cramped,0.0008491716256824222,9.568692323360547e-06,-0.00010427092474051084,-0.0003517317734266088,-0.0007191421918625501
crampon,-0.00021172236918315165,-0.0002882510713845319,0.00014038415633223895,0.0002147828194466354,0.000143432425411393
crandall,-0.014971162950674131,-0.007357800342370292,-0.014510105324151883,-0.021756662277910323,0.022615424976757267
crane,-0.0015788500278210334,0.004348773490802471,0.0009762133654598572,-0.00021611374017488062,-0.0009601561165819665
craned,0.0017026468168487292,0.00020315894786027293,0.000233662615817872,0.00020557131924351282,-0.0008939037256355957
craning,0.00043160483624660173,8.722223094189924e-05,-1.4963101879044493e-05,0.0002446190156650137,0.0007672006659746363
cranium,0.0009650076081899074,0.00022276674222249283,-1.7074892205065893e-05,-2.36284963026193e-05,0.0007833256067577854
crank,-0.00019017078554079702,-0.00019598349734982045,-0.0002786835002905413,0.0006959555674827454,-0.00011950998535851445
cranked,-0.00016606773474485948,-0.00015345441543421792,-0.0001910627052801609,-5.77482812437532e-05,6.567716575125868e-05
crannar,-0.0032451094821490676,0.009861106822498491,0.0032746557037533525,0.0015486231450226593,-0.0005207403416868632
cranny,0.00046222350311505607,5.10076710764319e-05,-1.228854958186002e-05,-4.1089332359616815e-06,-9.044068760106406e-06
crap,-0.0001714936310428658,-0.00010724841625264749,-0.0001268403118488021,4.272082587239233e-06,3.1389195933100745e-05
crash,8.444787254877103e-06,0.0005803569757562042,0.000130024783590616,0.0001229539276038555,-3.8811534632303176e-05
crashed,0.0013070854969808527,0.00033251073250552466,0.0017038705409045981,0.0010535724049549877,0.0011730740389305225
crashing,0.000910878284558063,0.0003826722931610999,-0.0005449360966752946,-0.0011352886729127261,-0.002109221652017174
crate,-0.0014128799871562432,-0.0016722068151059834,-0.0022143307517750264,0.006251250305895541,-0.0008253021167234212
crated,-0.000892226415818889,-0.0012050388314377763,-0.001877040691095524,0.005632652812010155,-0.0009840896857356114
crater,0.0031618847106893284,-0.006371498765679561,-0.0018580256569256585,-0.0006906946694784888,-0.014800795513783296
craterem,0.0003283207223316744,-8.590493345528993e-05,-9.798411962914606e-05,-0.00029092662368092076,-0.0006955578355055223
crave,0.0016801938817357918,0.000406175556630377,0.00018426364834437002,0.0005806543661713738,0.0011697156379347632
craved,0.0037148743538602713,0.0005223984377988506,0.0006844683014675118,0.0006086732861079659,-0.0014176528726403887
craven,0.0015316724591406478,0.00040226380787801056,5.3407332257239685e-06,0.00019310045180433963,0.0013947794083467976
craves,0.0008294676541395335,0.0002344047420557601,0.000115211851268395,0.00046704900104922145,0.0009502134296244288
craving,0.0007452368985791233,1.7520510409883316e-06,0.00010175482436816629,-6.570282438180837e-05,-0.00044321428983252624
crawl,0.0012485945307707026,0.00017885700341256625,-0.0005517242579877883,-0.0005739805270917483,-0.0015940813682718093
crawled,0.004881233468761017,0.001066134670402144,0.0023544130491041934,0.0014935216707904196,-0.0011514393950569299
crawler,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
crawling,0.0030448620690154333,0.0002924135160580875,-0.0004857464415005579,-0.00020131489359852964,0.0003009407794899906
crayfish,-0.00014951196044707803,-0.0004292186096096821,0.000889138756316088,-4.6089798358766803e-05,-1.5463925572844064e-05
crayon,-0.00024121188210690498,0.0006765202133002789,0.00016940112985628126,2.8831030323183328e-05,-0.0002034721304236198
crayoned,-0.0002861609654197412,0.0007756564835883211,0.0002553987196527354,0.00015346688470335774,-0.00014932055386322448
crazed,0.001518567933730538,-0.0002775139508781719,0.0005198509007480837,-0.00037793325211116864,-7.910407253794383e-05
crazier,-0.0004022398634561051,-0.00048809134217065673,-0.00023958979153647212,0.0009440785834301388,-0.00035339174239953924
craziest,-0.00020407003203617112,-0.0001257334586684321,-0.00016992656390067416,-4.273046542641848e-05,1.669069722672187e-05
crazy,-0.005336506086961678,-0.005772993364019303,-0.0019529765575224574,-0.00037054806419325553,0.001112327538669431
creaked,0.0003283207223316744,-8.590493345528993e-05,-9.798411962914606e-05,-0.00029092662368092076,-0.0006955578355055223
creaking,-1.2794650561806476e-05,-5.861954624141129e-05,-9.421252458856577e-05,-6.178208746042982e-05,0.00013547018874351396
cream,-0.00033476008510043736,-0.0006765139589386637,-0.00023486068473416692,0.0002161891417188942,-0.001415243502095986
creamy,-0.0002861609654197412,0.0007756564835883211,0.0002553987196527354,0.00015346688470335774,-0.00014932055386322448
creased,0.0005755272452180689,-2.897450929864586e-05,0.0003891371260264185,7.756417003503875e-05,0.00022876277968742357
create,-0.002462412881231755,-0.00012296404072564734,-0.0022313575621201814,-0.0016977382737754028,0.002824745339633777
created,0.0012550228515162468,-0.0013368966209903672,0.001071447431124445,-0.0006658969157525371,-0.001772079250443198
creates,0.00031341675316186145,-4.910461936365116e-05,-0.00012646971281532346,-0.00027595715104574347,-0.0005155746270367153
creating,-0.0001575033024599371,-0.000686142947587008,-0.0007012752087207058,-0.0007627250168736778,-0.001275624895378737
creation,0.0036794003240390315,-9.563783656660414e-05,0.0006217251932044347,-0.0007257360281352065,-0.0025053891846232943
creative,-0.0006880484560365115,-0.001045059558259761,-0.0009501140841201733,-0.0004251220782378051,-0.0009617464434124591
creativity,-8.57468155214329e-05,-5.3624208126323745e-05,-6.342015592440105e-05,2.1360412936196166e-06,1.5694597966550372e-05
creator,7.789146965307518e-05,-0.0014243705546612311,0.001639077501895496,-0.0011691375463007102,-0.0007244272795339436
creature,0.07036596370018268,0.010233896604462136,0.017606166933947995,-0.0003772240498021479,-0.03436440469794751
credence,0.0007733008133183802,0.0002262719551982462,0.0001286740846094663,0.00042599443310372656,0.0007406494204888677
credential,-0.0004926653282840738,-0.0014147081182369257,-0.00038684459003265615,-0.0031086908447786037,0.0013821673850678343
credibility,0.0002200232617027042,-1.5055532297250559e-05,-0.0001150365643168468,9.728040012268001e-05,0.0003607819242996394
credible,0.00019411422036742313,-0.00040340343114654597,-0.0006063050883206167,-0.0010579978233367622,0.0015152669436348616
credibly,-0.0006580153840898308,-0.00032168022041116986,-0.0009271145829386013,-0.0006071723385490914,0.0005485423211717817
credit,-0.0011224860130519465,-0.0011405135920769468,-0.001328329024943497,-0.0005775178444314894,0.0005815503926155362
creditable,0.0004134364604511889,8.421663120561117e-05,-2.7070398277643104e-05,4.539094589163222e-05,0.00043872669484575175
creditably,-0.00012362674820962628,-4.548595217387401e-05,-0.0001264464557288195,-0.00015931907208293535,0.00012980170440123696
credited,0.0004481564470773212,6.358716637639183e-05,-0.00018546603934113532,0.000204097420263451,0.0010721013325199703
creditor,0.00039294220117799816,8.07655171456494e-05,-9.557409021814362e-06,0.00010126538782607327,0.00036149583108523214
credulity,3.707985439579581e-05,-0.000392641054242333,-0.0002238603276784411,0.0005880465335145632,-0.0011351048354014367
credulous,-0.0002738124715865715,-0.00042043862685686907,-0.00032497033568181427,-9.623603388296725e-05,0.0002703936840232976
creed,0.00147007588506581,0.00014186908181182522,0.0002183373047544409,0.0003163598291720472,0.0001614432809465444
creek,0.000215345074391168,-0.0012729411007694526,-0.0028876666007305153,-0.005763714668383187,-0.0034459681816035328
creep,0.0028672686242667967,-0.00023035086752450106,0.000626618594672535,-0.0008348109908161247,-0.0038205547582037687
creeper,0.0017495445271338728,-0.00018909936742762473,-0.0003679462067300303,-0.001212108517297404,-0.0028039291088750016
creeping,0.004934381304930761,0.000942596852395778,0.0005817023095281761,0.001263584705718453,0.00046783771428314324
crejimba,2.5693523842624828e-06,-1.8516433785238602e-05,-6.004568658254282e-05,-0.0001448835081229354,-6.66966705066396e-05
cremated,-3.610004260607003e-05,-0.00015010798104599633,-0.0002724872404255143,-0.0005487765887522468,0.001042942377731412
creole,3.7780405653991958e-06,-1.7606679091443608e-05,-6.43346075627311e-05,-0.00014108540956698031,-1.777076760906159e-05
crept,0.011269543125403892,0.001237745362245109,0.002305275598058324,0.001692236961442268,0.0013929452525068386
crepy,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
crescendo,0.0006351642950150988,-6.322170727299375e-05,0.00028031568028460084,-8.905922370758195e-05,-0.0009947180436510738
crescent,-0.0009578632123076211,-0.0010821593680818856,-0.0015328862850088648,-0.0012377431876738466,0.0005127926685659636
crespo,0.0005391324102689744,-0.0002814305252052951,-0.0004552355088925192,-0.0013739039307998544,-0.0019572033077207237
cress,2.5693523842624828e-06,-1.8516433785238602e-05,-6.004568658254282e-05,-0.0001448835081229354,-6.66966705066396e-05
cresset,0.00023810263869182113,4.5302503992420146e-05,-8.708214717116793e-05,-0.00023082577250762372,0.0004979563039944536
cressets,5.952565967295528e-05,1.1325625998105036e-05,-2.1770536792791982e-05,-5.770644312690593e-05,0.0001244890759986134
crest,0.0021539316997388857,-0.0010209888015085217,-0.00041965105884374644,-0.0006682495564209665,-0.001863422215573104
crested,-3.0164886039995444e-05,0.000817752234305853,0.00015745368046638788,-0.0002178659905748404,-0.0006796662493515336
crestfallen,-8.361157701928546e-05,-0.00022608683707225766,-0.0003512696317078495,-0.0004865076025203825,0.0002830365277481757
cretaceous,-0.00040854311374879666,-0.0005027760715381401,-0.00029696645990449845,0.00017197051691490505,-0.0006149787103759993
cretan,-0.00033434391359624685,-0.0005470695796862231,0.00021284424973578146,0.000264353690671828,8.24655428725685e-05
crete,0.00021565296410758894,-0.00011257221008211763,-0.00018209420355700732,-0.0005495615723199401,-0.0007828813230882865
cretin,-0.001982162471226648,0.0019228839721594528,-0.0010868449509110205,-0.002923536414931285,0.0022011499503455383
cretonne,-0.0003297243226998243,-0.00022908543537940323,-0.0004946722040472768,-0.0003484984802303139,0.00013035062602310038
creusot,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
crevasse,0.0003315971238657438,-0.00012159104430906809,-0.00042509546833671794,-0.0005555594424675014,-0.0009855576608880994
crevice,0.0011429233246249592,2.3797042940068835e-05,-0.00013270252559725748,-0.00022448712434436637,-0.0010092530464705764
crew,0.0064395659744628945,-0.007260736868799568,0.0061306008724755215,0.0019166646086473092,-0.01171930565446454
crewman,-0.0008204065317424368,-0.0007908454536952377,-0.0012416447999960372,0.0017886409262136348,-0.000404790826872667
cried,0.04206573847583845,0.004500500606661645,0.002172754526291373,-0.0027781846870087146,-0.0010467240883876084
crier,-0.0003429872620857364,-0.00021449683250529812,-0.00025368062369760804,8.544165174478482e-06,6.277839186620317e-05
crime,-0.0009809917597334728,-0.002595999331706043,0.00364038495436891,-0.0012383301951566978,0.00031830902173554947
criminal,-0.00416503199873717,0.007727401904924848,0.0008829677792009479,-0.0010360108466781236,0.0016606553713449507
criminally,-0.0003587247837913733,0.00015482582891950745,4.023474177977264e-06,0.0012279154559169223,-0.00041672108180764567
crimp,-0.00027991800432656454,-0.0003479229703305932,1.9156098302034252e-05,0.0003042214848061796,-0.00034499029210718316
crimson,0.0020811567552158593,-0.0002781009595544342,0.0023918729483925535,0.001193262979068217,0.0025597305528692427
crimsoned,0.0006798447578081641,0.00022688897154719915,8.037572884872665e-05,0.0003827032496089499,0.0011186285174936196
crimsoning,0.0006547145567778961,0.0001463331763564384,5.55965940458516e-05,0.00012410608218347015,-0.00021991904715672425
cringed,-8.57468155214329e-05,-5.3624208126323745e-05,-6.342015592440105e-05,2.1360412936196166e-06,1.5694597966550372e-05
cringing,0.000838343674799594,0.00012575558553977597,0.00012963093880833813,0.00021051527956085988,0.00014004608782667265
crinoline,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
cripes,-8.57468155214329e-05,-5.3624208126323745e-05,-6.342015592440105e-05,2.1360412936196166e-06,1.5694597966550372e-05
crippen,-0.00025724044656429883,-0.0001608726243789713,-0.0001902604677732032,6.408123880858822e-06,4.7083793899651277e-05
cripple,-0.00014642880964262165,-0.00011373853172210114,-0.00011233487771702752,5.2920108815946056e-05,7.814027918408108e-05
crippled,-0.00046276101951644473,-0.0011786444065545573,0.0020474875255421664,0.00033944989189839343,0.000349486039467264
crippling,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
crisis,-0.0018321348815181137,0.003605485432941411,0.0004484304493961837,-0.00018840164934047352,-0.0008590843980285034
crisp,-2.23345716120276e-05,-0.00015963786175689213,-0.0006897378487543025,-0.00045829689786630617,0.0005136157249178854
crisping,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
crisply,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
crisscrossed,4.4423203229744494e-05,0.0010758863167844518,0.00033809821012972737,0.0003046082497864738,0.0003548506548909028
criterion,-0.00016781650170392943,-0.00045587472168393613,0.0010427606773532974,9.394304978950454e-05,4.9605264504320095e-05
critic,-0.0011841996275815739,0.00029679325116459065,-0.0011615260037207346,0.004725017799484886,-0.0011001725904224847
critical,-0.0011609919401670084,0.0005473519738709569,-0.00012769452616042892,-0.00082668379087631,-0.00015272006713634717
critically,-0.00037671238118750416,0.00048795034539205563,-0.00014909651631141974,-0.0006291622322474116,9.997691502406075e-05
criticism,-0.000951203813980418,-0.0011470421654162335,0.0006810285896407752,-0.0006077710281717245,0.0012153141949744876
criticize,-0.0011024434215473498,-0.00032319535793718296,-2.9440453038079567e-05,-0.002148060423627644,0.0015327812475037829
criticized,-0.0001714936310428658,-0.00010724841625264749,-0.0001268403118488021,4.272082587239233e-06,3.1389195933100745e-05
criticizing,-0.0012666565604634605,0.003484265634340194,0.0011296137670198563,0.0006618818697668095,-0.00028921274044413874
critter,-0.0009397291212027341,0.002551547756314447,0.0008109441492659503,0.00048251841709011893,-0.0006125635118293939
croaked,-0.000775766586541514,-0.0011055746762922006,-0.001755105754789446,0.005163740936656144,-0.000806381826658453
croaking,-0.0005709514224517203,-0.0005709627002340628,-8.020383009405701e-05,-0.001313908828542082,0.0010978560246027139
crockett,-0.00016606773474485948,-0.00015345441543421792,-0.0001910627052801609,-5.77482812437532e-05,6.567716575125868e-05
crocodile,-0.0006296645527107556,0.0045914317484243225,0.0018991963396153303,9.169587021280075e-06,-0.0018649569839653264
cromlech,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
cromwell,-0.000454633170996046,-0.0002831082683474489,-0.0003587707259060499,-0.0008400563567955697,0.0006775987564386301
cronje,-0.000917283284181309,-0.0008413214250856196,-0.0005522742452786769,0.0010088234571680734,-0.0010021897510385889
cronnin,-0.005988465180269652,-0.002943120136948115,-0.005804042129660751,-0.008702664911164124,0.009046169990702908
crony,-0.0002488764865119911,-0.00032597062727957623,-0.0004891860428017721,0.0015341289019999208,-0.0002955645078837352
crook,-0.0014122730017383969,-0.001355940318611808,-0.0006583168076762221,0.0010931002787029139,0.00027216011650161415
crooked,0.00020787435509445263,0.00020717720651220465,-0.0002984030068270779,-0.0005546251703011488,-0.001305105604154992
croon,0.0004767132727777159,0.00014703314809738467,7.129812311213451e-05,0.0002675033258604546,0.000602904444700829
crooning,0.0004767132727777159,0.00014703314809738467,7.129812311213451e-05,0.0002675033258604546,0.000602904444700829
crop,-0.004373532754570034,-0.004770757434446722,-0.006851640203961325,0.01868191831427011,-0.0033849625455726956
cropped,0.0007250747038571628,0.00020840503579729657,0.00011033129633005516,0.00040400295906559933,0.0007649276269163747
cropping,0.0010969160974314935,0.000234552168540059,-2.8503251541128914e-05,0.0013073415439074168,0.0013367373998895552
cross,0.007569656487100691,0.0009773549589133742,0.0003963065670868663,0.0006056568769933092,-0.006595872956027521
crossbeam,0.00044893827692007613,5.79993646017529e-05,4.3911140983486624e-05,-1.8309559017922752e-05,-0.0008765167910707373
crossbow,-0.0007642456475099422,-0.002456592241787242,0.0053640712909204845,0.0007513078040858357,0.000777093756609374
crossbowmen,-0.00016781650170392943,-0.00045587472168393613,0.0010427606773532974,9.394304978950454e-05,4.9605264504320095e-05
crosscut,-0.0006157000555106467,-0.0005127376086307345,-0.00027922824306975726,0.00033553263875076787,-0.0003319224150238003
crossed,0.007942307705692769,0.0021481643696783506,-0.0001477423696134682,-0.0002790517633813296,-0.002760642923984033
crossing,0.004132958147912156,0.0027262268488477503,-0.0007251009106440534,-0.0014178653257091575,-0.0025034202459449434
crosslegged,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
crossroad,-0.0067443407890979325,-0.008431381792609978,-0.009525975305714834,-0.0020169871662759145,-0.005734366010860056
crosstrees,3.7780405653991958e-06,-1.7606679091443608e-05,-6.43346075627311e-05,-0.00014108540956698031,-1.777076760906159e-05
crossway,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
crotch,0.00015177990929271661,5.469430865787518e-05,5.836029586440449e-06,7.951954471464592e-05,0.00030729440312938887
crouch,-0.000363232968572924,0.002464279003981403,0.0008004145325016494,0.00022228854409263833,-0.0013712894351864662
crouched,0.0020069416042500557,0.001150884313822661,0.002735794908769628,0.000357046276755533,-0.0007293877916628268
crouching,0.001219761745630514,0.00046562943825560814,-0.0001555486121865417,4.103528311573888e-05,0.00014630050212363255
croutha,-0.008870989928012291,0.0240453509912388,0.007917360309235056,0.004757473425804254,-0.004628937169760125
crow,0.0004027465697473327,-0.00014672650366596147,-0.00011609701477617342,-4.775411925467659e-05,-0.0014225041335992536
crowbar,-0.0006184905274474944,-0.0010420414752664092,0.0014622180778933822,-5.679251503756508e-05,0.00013726197725591268
crowd,-0.008384735557252382,-0.005049571587308138,-0.0006397639296606959,0.01098429593131281,-0.003661348248117172
crowded,0.00010272747087829546,-0.0008410291946510635,-0.0005915265701596016,0.002030994388957089,0.0016633808400079095
crowding,-0.0011073481733263086,-0.0010771862228904092,-0.0028364902782809266,0.005415890269228396,0.0004235970215963963
crowed,-0.0008139875481419907,-0.0009645408686370947,0.0005767412796923489,0.0001423337213501939,0.0005388319586122873
crowing,-6.542870284869518e-05,-8.115066924680238e-05,-0.00011316225330410376,-7.66634875389921e-05,4.786155767579694e-05
crown,-0.006358527655455067,-0.00166700870822391,-0.007922595824161684,-0.004892547301679318,0.0023190022457756803
crowned,0.0016124176949304752,-0.0004246696347108497,-0.0011268039345199252,-0.00207113731890318,-0.0007169301162292676
crowning,0.00010782648205379243,-5.6286105041057764e-05,-9.104710177850191e-05,-0.00027478078615996484,-0.00039144066154413605
crucial,0.00042520756125324476,-4.824589023863709e-05,-0.0007655309709830677,-9.107931681702058e-06,0.0025187825892245283
crucible,3.85402857639373e-06,-2.7774650677857886e-05,-9.00685298738143e-05,-0.00021732526218440327,-0.00010004500575995933
cruciferae,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
crucified,-0.0004488878021913886,-0.0005695083834848932,0.0005778145057148834,-0.00010312475051930295,7.241628360624329e-05
